Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ireland,IRL,1974,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.78711988229988
Ireland,IRL,1973,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.85200009049515
Ireland,IRL,1972,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.89311647419386
Ireland,IRL,1971,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.84307180211021
Ireland,IRL,1970,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.75137991674887
Ireland,IRL,1969,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.59387071940289
Ireland,IRL,1968,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.55384856180602
Ireland,IRL,1967,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.68563283989981
Ireland,IRL,1966,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.76783940577109
Ireland,IRL,1965,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.82123261434116
Ireland,IRL,1964,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.95150958845046
Ireland,IRL,1963,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.98533105171035
Ireland,IRL,1962,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.77763477600065
Ireland,IRL,1961,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,8.3249626451327
Ireland,IRL,1960,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,7.65601674490951
Ireland,IRL,2021,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.73083577405815
Ireland,IRL,2020,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.692870084334
Ireland,IRL,2019,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.66996819563744
Ireland,IRL,2018,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.67201823654635
Ireland,IRL,2017,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.64968522243963
Ireland,IRL,2016,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.59000067056681
Ireland,IRL,2015,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.54267398803183
Ireland,IRL,2014,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.48135110576263
Ireland,IRL,2013,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.39559549691491
Ireland,IRL,2012,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.33467944857035
Ireland,IRL,2011,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.34026344496455
Ireland,IRL,2010,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.45302542721907
Ireland,IRL,2009,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.59164084067213
Ireland,IRL,2008,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.65395696407671
Ireland,IRL,2007,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.72597455880859
Ireland,IRL,2006,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,6.92418195575166
Ireland,IRL,2005,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.2020409413774
Ireland,IRL,2004,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.49921625914634
Ireland,IRL,2003,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,7.82002539687382
Ireland,IRL,2002,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.15968080175915
Ireland,IRL,2001,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.52113834512256
Ireland,IRL,2000,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.89759616796652
Ireland,IRL,1999,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.264095206079
Ireland,IRL,1998,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.53165449405516
Ireland,IRL,1997,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.67504371367226
Ireland,IRL,1996,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.71414717179185
Ireland,IRL,1995,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.66114967847193
Ireland,IRL,1994,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.58737582676119
Ireland,IRL,1993,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.59183893458178
Ireland,IRL,1992,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.6872132797899
Ireland,IRL,1991,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.77292360854005
Ireland,IRL,1990,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.71135770238756
Ireland,IRL,1989,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.58010151709378
Ireland,IRL,1988,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.53927133299717
Ireland,IRL,1987,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.53695616183413
Ireland,IRL,1986,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.53186088389122
Ireland,IRL,1985,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.46189578005754
Ireland,IRL,1984,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.3747065895689
Ireland,IRL,1983,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.3881933872964
Ireland,IRL,1982,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.46572232474591
Ireland,IRL,1981,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.54446999834727
Ireland,IRL,1980,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.57729512223844
Ireland,IRL,1979,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.53118085400226
Ireland,IRL,1978,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.39607802051308
Ireland,IRL,1977,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.24903126850008
Ireland,IRL,1976,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.14572892409747
Ireland,IRL,1975,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.07550481744718
Ireland,IRL,1974,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.07579461476338
Ireland,IRL,1973,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.13765655506321
Ireland,IRL,1972,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.18610316199602
Ireland,IRL,1971,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.16087346630347
Ireland,IRL,1970,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.09126366641931
Ireland,IRL,1969,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.94629192688682
Ireland,IRL,1968,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.91174365294282
Ireland,IRL,1967,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.05925680250957
Ireland,IRL,1966,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.17604524923658
Ireland,IRL,1965,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.23816472510325
Ireland,IRL,1964,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.34857750784835
Ireland,IRL,1963,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.378759832187
Ireland,IRL,1962,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.17342626558022
Ireland,IRL,1961,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.71718835921321
Ireland,IRL,1960,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,8.03565332532421
Ireland,IRL,2021,"Population ages 15-64, female",SP.POP.1564.FE.IN,1655540
Ireland,IRL,2020,"Population ages 15-64, female",SP.POP.1564.FE.IN,1641012
Ireland,IRL,2019,"Population ages 15-64, female",SP.POP.1564.FE.IN,1624976
Ireland,IRL,2018,"Population ages 15-64, female",SP.POP.1564.FE.IN,1603131
Ireland,IRL,2017,"Population ages 15-64, female",SP.POP.1564.FE.IN,1584632
Ireland,IRL,2016,"Population ages 15-64, female",SP.POP.1564.FE.IN,1569216
Ireland,IRL,2015,"Population ages 15-64, female",SP.POP.1564.FE.IN,1554534
Ireland,IRL,2014,"Population ages 15-64, female",SP.POP.1564.FE.IN,1541988
Ireland,IRL,2013,"Population ages 15-64, female",SP.POP.1564.FE.IN,1534234
Ireland,IRL,2012,"Population ages 15-64, female",SP.POP.1564.FE.IN,1534574
Ireland,IRL,2011,"Population ages 15-64, female",SP.POP.1564.FE.IN,1537963
Ireland,IRL,2010,"Population ages 15-64, female",SP.POP.1564.FE.IN,1542799
Ireland,IRL,2009,"Population ages 15-64, female",SP.POP.1564.FE.IN,1545142
Ireland,IRL,2008,"Population ages 15-64, female",SP.POP.1564.FE.IN,1535079
Ireland,IRL,2007,"Population ages 15-64, female",SP.POP.1564.FE.IN,1503397
Ireland,IRL,2006,"Population ages 15-64, female",SP.POP.1564.FE.IN,1454901
Ireland,IRL,2005,"Population ages 15-64, female",SP.POP.1564.FE.IN,1411412
Ireland,IRL,2004,"Population ages 15-64, female",SP.POP.1564.FE.IN,1379440
Ireland,IRL,2003,"Population ages 15-64, female",SP.POP.1564.FE.IN,1353035
Ireland,IRL,2002,"Population ages 15-64, female",SP.POP.1564.FE.IN,1326981
Ireland,IRL,2001,"Population ages 15-64, female",SP.POP.1564.FE.IN,1297803
Ireland,IRL,2000,"Population ages 15-64, female",SP.POP.1564.FE.IN,1270338
Ireland,IRL,1999,"Population ages 15-64, female",SP.POP.1564.FE.IN,1246666
Ireland,IRL,1998,"Population ages 15-64, female",SP.POP.1564.FE.IN,1224567
Ireland,IRL,1997,"Population ages 15-64, female",SP.POP.1564.FE.IN,1202327
Ireland,IRL,1996,"Population ages 15-64, female",SP.POP.1564.FE.IN,1178802
Ireland,IRL,1995,"Population ages 15-64, female",SP.POP.1564.FE.IN,1156572
Ireland,IRL,1994,"Population ages 15-64, female",SP.POP.1564.FE.IN,1137166
Ireland,IRL,1993,"Population ages 15-64, female",SP.POP.1564.FE.IN,1120200
Ireland,IRL,1992,"Population ages 15-64, female",SP.POP.1564.FE.IN,1104456
Ireland,IRL,1991,"Population ages 15-64, female",SP.POP.1564.FE.IN,1088485
Ireland,IRL,1990,"Population ages 15-64, female",SP.POP.1564.FE.IN,1074412
Ireland,IRL,1989,"Population ages 15-64, female",SP.POP.1564.FE.IN,1066319
Ireland,IRL,1988,"Population ages 15-64, female",SP.POP.1564.FE.IN,1063262
Ireland,IRL,1987,"Population ages 15-64, female",SP.POP.1564.FE.IN,1060441
Ireland,IRL,1986,"Population ages 15-64, female",SP.POP.1564.FE.IN,1053615
Ireland,IRL,1985,"Population ages 15-64, female",SP.POP.1564.FE.IN,1046714
Ireland,IRL,1984,"Population ages 15-64, female",SP.POP.1564.FE.IN,1039398
Ireland,IRL,1983,"Population ages 15-64, female",SP.POP.1564.FE.IN,1028114
Ireland,IRL,1982,"Population ages 15-64, female",SP.POP.1564.FE.IN,1016119
Ireland,IRL,1981,"Population ages 15-64, female",SP.POP.1564.FE.IN,1002687
Ireland,IRL,1980,"Population ages 15-64, female",SP.POP.1564.FE.IN,988083
Ireland,IRL,1979,"Population ages 15-64, female",SP.POP.1564.FE.IN,974139
Ireland,IRL,1978,"Population ages 15-64, female",SP.POP.1564.FE.IN,958535
Ireland,IRL,1977,"Population ages 15-64, female",SP.POP.1564.FE.IN,942987
Ireland,IRL,1976,"Population ages 15-64, female",SP.POP.1564.FE.IN,929275
Ireland,IRL,1975,"Population ages 15-64, female",SP.POP.1564.FE.IN,914557
Ireland,IRL,1974,"Population ages 15-64, female",SP.POP.1564.FE.IN,898740
Ireland,IRL,1973,"Population ages 15-64, female",SP.POP.1564.FE.IN,882809
Ireland,IRL,1972,"Population ages 15-64, female",SP.POP.1564.FE.IN,867017
Ireland,IRL,1971,"Population ages 15-64, female",SP.POP.1564.FE.IN,852927
Ireland,IRL,1970,"Population ages 15-64, female",SP.POP.1564.FE.IN,843799
Ireland,IRL,1969,"Population ages 15-64, female",SP.POP.1564.FE.IN,837716
Ireland,IRL,1968,"Population ages 15-64, female",SP.POP.1564.FE.IN,832239
Ireland,IRL,1967,"Population ages 15-64, female",SP.POP.1564.FE.IN,827052
Ireland,IRL,1966,"Population ages 15-64, female",SP.POP.1564.FE.IN,822368
Ireland,IRL,1965,"Population ages 15-64, female",SP.POP.1564.FE.IN,822294
Ireland,IRL,1964,"Population ages 15-64, female",SP.POP.1564.FE.IN,824954
Ireland,IRL,1963,"Population ages 15-64, female",SP.POP.1564.FE.IN,822737
Ireland,IRL,1962,"Population ages 15-64, female",SP.POP.1564.FE.IN,815704
Ireland,IRL,1961,"Population ages 15-64, female",SP.POP.1564.FE.IN,809725
Ireland,IRL,1960,"Population ages 15-64, female",SP.POP.1564.FE.IN,810507
Ireland,IRL,2021,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.2009634255271
Ireland,IRL,2020,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.233046284712
Ireland,IRL,2019,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.2543021109888
Ireland,IRL,2018,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.2540125908022
Ireland,IRL,2017,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.2806777919303
Ireland,IRL,2016,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.3318239200719
Ireland,IRL,2015,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.4262029786822
Ireland,IRL,2014,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.5244581117996
Ireland,IRL,2013,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.7264358468315
Ireland,IRL,2012,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,66.1203536949012
Ireland,IRL,2011,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,66.6153378393569
Ireland,IRL,2010,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.2152512078981
Ireland,IRL,2009,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.8144773441481
Ireland,IRL,2008,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,68.2376117355841
Ireland,IRL,2007,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,68.3616871582991
Ireland,IRL,2006,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,68.1049745993385
Ireland,IRL,2005,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.7163817591037
Ireland,IRL,2004,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.4609606322031
Ireland,IRL,2003,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.2831717017813
Ireland,IRL,2002,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,67.0572031076921
Ireland,IRL,2001,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,66.7244980119826
Ireland,IRL,2000,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,66.3520917273523
Ireland,IRL,1999,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.9545148826426
Ireland,IRL,1998,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,65.4974657281534
Ireland,IRL,1997,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,64.9680639343073
Ireland,IRL,1996,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,64.3391580223855
Ireland,IRL,1995,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,63.6401839256198
Ireland,IRL,1994,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,62.9382495837294
Ireland,IRL,1993,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,62.2867812955846
Ireland,IRL,1992,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,61.726683585543
Ireland,IRL,1991,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,61.238231206878
Ireland,IRL,1990,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,60.7692676158982
Ireland,IRL,1989,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,60.3597653865246
Ireland,IRL,1988,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,60.026396669696
Ireland,IRL,1987,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,59.7348229031288
Ireland,IRL,1986,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,59.4490057647325
Ireland,IRL,1985,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,59.1546761307654
Ireland,IRL,1984,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.8906515249414
Ireland,IRL,1983,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.6631986551698
Ireland,IRL,1982,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.4477529390542
Ireland,IRL,1981,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.2790468312827
Ireland,IRL,1980,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.1411274623733
Ireland,IRL,1979,"Population ages 15-64, female (% of female population)",SP.POP.1564.FE.ZS,58.0089582135838
